token,age,sex_name,onbo_complete,install_type,monthly_avg_access_days,weekly_avg_access_days,weight_records,sleep_records,food_records,menstruation_records
96a4b1ea7ca0a48a71b58b281d8c1be108381ea837b6a051ced2a265ef6177d1,35,女性,2017-03,招待リンク,8,2,10,381,9,3
144b7ee167a59d5cb242e9afb1b01eab5108daff17b801d5ae31278c590a3371,51,女性,2017-06,Instagram,17,4,64,201,52,0
654a05677b522f98ce80a2a3ca633311fee0ca026b94f61b643d4542e9b998d1,40,女性,2017-08,Organic,18,5,398,103,43,0
3d5e20552d12e9b754236516d979b25c16883de5c556a4f5f77f08fe6d9fc801,30,女性,2017-09,招待リンク,22,5,305,531,147,25
3bc44f6d142d4c174fbfec2f0e66275cb2723ddabbe7e48c0b1d3747c2620068,51,男性,2017-12,Organic,29,6,617,615,1401,0
358cbbe89f58fbcd3b94cafc60af42b660f4e8de4ba5f07f75677fa297b193e3,40,男性,2018-01,Organic,26,6,1,0,0,0
0a10f607c5a82d3af59fb9b0013e017e080f7f1a26fe99703f31f0a5172ca784,31,女性,2018-05,Organic,22,5,174,289,291,15
aa26111c6223ee2edf8426b801de8729796ca6bd3a696081c74c3499b22dbf6d,34,女性,2018-05,APP_website,16,4,52,422,1,9
55be4a1cca80b68e48c1cd5a16253a9c01ecc51206aac7b7921009f90fc36a00,54,女性,2018-05,Organic,28,6,7,452,52,0
2b0f5f2b644f808786b5d9d6376f966d6999c52579ee10b2c8b8cea02445544a,50,女性,2018-05,careward_int,17,4,7,300,1,7
d63945f3d42d0941778f3a93bcdeca92ff3307ccd1a8128de9346a4ca0c73610,47,女性,2018-05,Organic,21,6,17,294,56,19
7ff93374d7a27f65a8ab0b6390de9d4a6817060ffef466b8ffa70a23891410ab,42,女性,2018-06,applovin_int,28,6,852,431,221,14
d0e1311e29d7698e9ffc9960dd20aa29a4ac683f8c5361a732d4e843a8e6d93e,54,女性,2018-06,smartc_int,28,6,442,554,48,0
60ac6b04a7c57de21f4cb217a9b9469bf5d8f050576f9db911d92484b051f0d3,33,女性,2018-06,applovin_int,16,4,106,347,21,2
4aea2e62634013721275a19b46f97a748bf6c4c4aef05f3873d1d94909c8a01e,28,女性,2018-07,mobvista_int,18,4,195,261,1,3
7bcf631b228fe2dbd0fa2c7cdda2ea6a3d92c3e2545e07f6b3217239b6b6d93c,45,女性,2018-07,FacebookAds,13,3,53,218,15,4
d9dc7ddb6d954a13d599e342a3452635fd78d7cb8414c0011b989baf0ef5db0f,52,女性,2018-07,Organic,18,4,343,337,0,16
c5a7074bee858fcb4a7ab369e03c43f0071d95cf6c12ed8bb7f9b127634c9de0,41,女性,2018-08,applovin_int,28,6,247,350,450,16
947681ad18646d2319f2887b96c70384fbbfa5134adb1776eef9a50ebbbfdc08,30,女性,2018-08,mtburn_int,26,6,217,460,189,14
cc3595e66efc29ee3a0f683e1fdf610f15465b0031b8f28d46b2775a06485d68,34,女性,2018-08,Instagram,19,4,35,349,9,18
9a8e81de101ca37abffc2f781ba17e8e12b1aec358e3e6a1ca7bd84cdcb7da4b,28,女性,2018-09,Organic,11,3,90,318,42,7
f86ea0db8e588c5edb2ad3128d34f974071c95ea99ff6bec9b8c1ce7d2da8a91,33,女性,2018-09,Instagram,7,3,61,317,3,10
2d416d3bc76894bd5f0e2d622e5b151d307e817297c70ce9bc6c19194e8061c1,29,女性,2018-09,applovin_int,23,5,216,337,256,13
86bab307c57a296e18b9b6e0400bb2f1ec850d7e8a133b6c932020f2fadb85c3,43,女性,2018-09,applovin_int,20,5,150,320,62,14
ae660f6fe88ba3b29f52bdf3447f1e70305ab0695431f893b5e6500ab02d0027,54,女性,2018-09,tokucha,27,6,332,334,829,0
b63d742e9d9c82b29555104e84bd5f0f9fb9dc1c8bfea686e49b6328f8f76e67,54,男性,2018-09,tokucha,11,3,25,146,0,0
25e2d01e6bb819a3d77a3ef2fd3352785d4350fd7fb9da186d9fbce010a4f2e9,26,女性,2018-09,googleadwords_int,19,5,107,249,181,5
67d661254f8cdc4238ba41c8d5bfab5a29ada688dc88a1a756b1b6b4ef6f14bf,51,男性,2018-09,tokucha,22,5,161,305,8,0
898c78ca2e5735d83fc4c70921ed93aac9950d514d393fcf781d264b8fe94373,56,女性,2018-09,tokucha,27,6,317,329,831,0
ae60d89e5e8a5252196b40e69a769b4d447f9d1fe00b9bf47a66613e7e462c9c,54,女性,2018-09,googleadwords_int,16,4,103,219,170,1
f6087e0184a66beaf8620da2ff560a50b491dd98e129e2c45773194371c97055,44,女性,2018-09,Organic,27,6,325,325,898,17
c718d0b744cbdb73da54616d54ac23daa6f981c805fe6277e423029e6f7ef3d1,44,女性,2018-09,tokucha,15,5,82,252,253,10
8c6aba72ec0e57af94a69504a650785a439f9a2636098675a0c65806e95afa3a,41,女性,2018-09,Organic,25,6,150,302,161,10
df347d86697e5bd578ae6ec978213421c17446ef78979d2439da78fb1ac94704,29,女性,2018-09,nend_int,9,2,37,321,0,1
415577a04a57ae10b111c29c3bc1f9897c8f0361f00de149e6ee5e66ae7c24a5,20,女性,2018-09,maio_int,20,5,36,300,94,5
667e9d694cd64f578d31af2151109f574e7c05b617007b2fed8ee7da9f78703d,35,男性,2018-09,applovin_int,26,6,241,600,840,0
437421d4d1c3c5df919c64f3429bca07000a1a7c26947f5640c5412473c85778,52,女性,2018-09,tokucha,20,5,13,260,84,0
f0b3e49542b0248843893f0c76624c1b354eac4c5251e8d65beac7c63d9333fd,56,女性,2018-09,Twitter,26,6,70,373,53,0
7f1b0ea05b449ff5ce164d6b8c179f23311927ac6edc6e17f97710908f5e61ff,45,女性,2018-10,smartc_int,21,5,77,302,1,2
09ab8e1166b5c95c06a61f5df0ca88d975e4ed3dfcdbd8ffe58d415d6dcd3a9d,36,女性,2018-10,Organic,26,6,248,311,237,1
16312aa9ec1535f321b2e289806aa1547eab71884650f5375718a8c53a8bc8cd,56,女性,2018-10,dotgames_int,27,6,260,445,31,0
3a4680e5f4383aac0f2a183ffb03002a3e520626e1837bcef5f6afe1dc9f02f8,50,女性,2018-10,yahoojapan_int,17,4,1,268,1,10
609b7446f6b71aebe0cc121a7f9ed335070f275ac16d0b9b299ecf6db32fb78e,47,女性,2018-10,smartc_int,25,6,20,290,13,14
59621753a55c07d3060403be6598a1145d3611efd420dd7dd5923c4f5189f3b3,59,男性,2018-10,Organic,26,6,297,293,1059,0
8f1a22badab8520b2d8928d2656633879eaad6cc28cba58e4e745b15cace0afd,55,女性,2018-10,tokucha,13,3,2,182,2,0
38923626e89729c984c4ffa0e8394352b02c4ffe81a63ce9a2996f0fc2fd36a6,33,女性,2018-11,applovin_int,27,6,74,285,144,9
dc0462d824d9de345befb0915f4de804255fe5d1fb5eec19faef0f7404840d60,52,女性,2018-11,tokucha,23,5,19,82,12,2
f21e4b058b3a13cf0ccda84a1e0ff0c8b5f420f2560155f4d894a687cc8440b4,33,女性,2018-11,招待リンク,26,6,252,267,764,0
095fcee041acd03320464d6929aca6dfaa0bdcd7829998da950d80a3fd871529,31,女性,2018-12,Instagram,16,4,56,242,0,2
2969476a79ac4eb1070a3eb14626f8b5573c7ff4670abe7926d2f12e1592d903,54,女性,2017-01,Organic,14,4,97,172,531,0
13b8845c6c2feecbdcca941d4d897001e34566b78ef7b6974239f378d5e6aa88,27,女性,2017-03,Instagram,19,6,61,276,0,0
7051f060c3cfed4b9c934fd3285ec14ba4d989777d21ed4c72cb9166c5f14b95,34,女性,2017-06,accesstrade_int,16,4,102,570,191,14
398f8d8dd688586a28c806f550b9db7d981036c740111eda9b1dc9f7e43d21da,50,女性,2017-06,FacebookAds,24,5,587,555,0,24
e9f2dfc24ab52324c3e5ad1a8ad674e1641f0986b725f70ef78dcfc10f4e13f3,40,女性,2017-09,FacebookAds,10,3,71,47,8,3
4be9f8533158ca274845ab06a4530955ff8703307564544e1f1394ba189de31f,43,女性,2018-01,Organic,25,6,96,199,254,23
8465858cc84d72a4b03230a28b428f1b65e64df115a1c01d91788ea3021085ef,57,男性,2018-03,Organic,27,6,214,493,18,0
90a8c1d30072c80acffa0cd640d4f8db6ede42b4d52b62958aca37aa9766373a,47,女性,2018-03,Organic,9,4,106,98,2,0
3f939c91cb4166ee13eb6d5e18196f4c60484b8e6581cbe6770af42866cbf101,39,女性,2018-03,FiNC_Project,4,2,32,17,2,1
c1a9cc122a1dd244c00c681ff9129f4bac2cc7360ade977821b50812c5dfefee,29,女性,2018-03,mall,6,2,9,8,7,4
ce2a7af27a0cf127156c2c9ddd87b43ad29895c549e21a71b0680eaa7aecfa41,33,女性,2018-04,Organic,29,6,105,405,494,16
200c8eda78d33937a8b8f43e30dd7e401d1ba453c68b9827da455e725d4e5eae,28,女性,2018-04,Organic,11,3,21,461,16,9
e55f357a1234d4d8ce9f8e3b8e57fabb6db17aeb76252ae18a9c3a2e42732d08,45,男性,2018-04,applovin_int,27,6,265,494,220,0
2e6c4e218fc99394052390a0ffde38a98112c4b3ad9ef387ef099f63050b089e,42,女性,2018-05,Organic,7,2,43,0,0,6
cf6e667af9f2220d0677b1cdb9bf4d5731d0d32bac05c2eaf0dbbca539df68b3,26,女性,2018-06,careward_int,24,5,19,429,14,2
9f161c05ad477df623a2807a17f74a7d7ed1056b9c27508dd8df91abc6ecb0f8,50,女性,2018-06,nend_int,23,5,98,423,129,2
1ae516bdb599181971cae93e8bf7287145cd06589fd89ff39f3aa91817488d4a,28,女性,2018-06,Twitter,4,2,14,51,13,2
e89f69ea3929177b5b289e16b883b7497b8abbbb5eef379dbcd29864a340543c,43,女性,2018-06,Organic,9,3,27,216,42,17
0d030ec16504af6181fd2beac16c81c9cfa7e0fa7b9a71a6d7108a99a677088a,39,女性,2018-06,Organic,15,4,199,397,271,15
49f985824de6efb050b7c5e86058165fd4ce2a1f081451975b2e4fdd565a443c,38,女性,2018-06,招待リンク,27,6,322,411,1381,10
bbf9fdb132358e686a1c0a3407f85be1cdc0ad4d193600b0aea9c6aa0f19f473,32,女性,2018-07,Organic,24,5,285,364,749,13
6ce0f3824dc13d4c25f34700af9181a497754caecca8b3323b05e1a46099b299,40,女性,2018-07,Organic,19,4,52,389,42,2
292aa5f5817b8a2ba59f1d8f913391df65b3fcd86409a62ced1eee2c3ffb60b7,32,女性,2018-07,Organic,6,2,9,381,0,2
16c161cc65cfc4d87333ebe4a66186c2af76101d237730670c0896fdb579bb27,30,女性,2018-08,Organic,5,2,5,225,0,2
6c98a4096b649ee0cecb3f4c1c4b0426a0fc2b2e46570652042c45a37ea0594f,46,女性,2018-08,FacebookAds,26,6,287,631,633,8
600ea03f6ff098324778fa5a33de784c49754c2e6b0b61b4a096ae0f5532d7b7,45,女性,2018-09,TRY_WEB,16,4,130,340,12,2
108e83d62cd0ba5d6694edbb14f345950804064ba6715f29be5ea0775fea104f,30,女性,2018-09,Organic,26,6,3,315,0,12
061ba8fb7d8add740494df4714ed7b04806c6c8b4a0061b29829dcadff545212,41,女性,2018-09,applovin_int,27,6,214,327,1263,12
0d77c975caa5c99ce422d31b889f32406b0f3e17c9e710cf2002998d29c462eb,36,女性,2018-09,Instagram,24,6,264,318,343,1
b42518204eeb4860d97eb18052f2c71794dfcc48f1dc09ea7c244dc78faf91d2,25,女性,2018-09,applovin_int,25,6,235,323,242,10
e1de902e848153e70dc4f693cbaf7c1939d9ee54660809a4c127ee48f3b87d4b,73,女性,2018-09,tokucha,25,6,243,167,89,0
eda0fa2cb4202da16eea7bfdcfb04a581f0a0b5d92fcda37e4305dfedd67b07e,36,女性,2018-10,Organic,18,4,194,292,272,14
33d4f102180758d8204da27b3abfe94a9b7f5da01321516e23db4a167079a5d8,50,男性,2018-10,tokucha,28,6,250,310,717,0
e026ab17fafc3f4293a961d1cc072aaadbb0ee6a190325129af7fee4025afc34,48,女性,2018-10,tokucha,25,6,41,203,24,2
d2bcf2660ef796bf6db768e1c2d2976fc83873aa77bc4f586c2a6546d3c633d9,49,女性,2018-10,tokucha,14,3,84,297,20,13
90d3b528cb60ef0fdbdf8779c139b7894410a5222ec5d612af5e11aa9594a7e8,48,女性,2018-10,yahoojapan_int,27,6,503,583,6,6
7e7546086e8c4ea3f99af3ea051a4715bbc77befeb028183bcb6cf24fa5c050b,44,女性,2018-10,Organic,18,5,2,261,16,1
ce307c30c7041e5fbd610168412ea1b3a2da20e8b0054f1bf850be3b3eda3daa,36,女性,2018-10,Instagram,24,6,23,290,38,1
c70e7ff9fcdb9701ab94285b2a58215d440a6887cf99b9403540c45e67426e49,44,女性,2018-10,Organic,23,6,3,283,0,13
6284033f2eecf657904b6ce25e6cf3ebc3a0fe5eb32e6706f22fcbb67800389b,34,女性,2018-10,FiNC_Project,21,6,168,170,171,1
9c803579d96e9b30ba577a6d3d0ebf41901b984093969d223863716d12b70fea,21,女性,2018-11,Instagram,14,3,39,150,71,2
3f817045670fa29f9a2c8eea6c2a7cab4542dff44fe526db44345668e82c2adc,49,女性,2018-11,Organic,24,6,64,220,0,3
d259743c89c75b090bfa9fc624524bf417c22e834231a94378a8b6ce23857f73,35,女性,2018-11,Apple Search Ads,26,6,164,270,180,8
8000ae1b416beee5540fb99bdceccd9160d8ab14083a6cb06407b9a244c70743,33,女性,2018-11,tokucha,10,3,78,206,31,10
34139c54bece525ce66c14676d1019b4b14ace5e8cfec7589b33d6a7d2a069b8,20,女性,2018-12,Organic,17,4,170,200,183,13
c2a61db6a4febf1095ef880daeb1557a54815e53eff5abd3c78c561e46c904ef,49,女性,2018-12,yahoojapan_int,26,6,384,235,401,0
e2004ce11f7833f84739dee1490f33dc4b66e0a7f4256fb615d630fa4d427625,44,女性,2019-01,Instagram_Stories,17,4,3,213,0,7
8ddaecbad8bb56ed6d2d8593f2bb963ba99dbd7ba26c40217ee92bb382aa1fca,32,男性,2019-01,mobvista_int,26,6,205,208,0,0
8d3a92ac51db8e459cc7af7eab70a6dd392bf31f16dbc135f495a2177299279b,36,女性,2019-01,Organic,23,6,185,200,186,5
26c24daa9946e4c61e2b4933bc47ea533e1912a684bf38346c64ce20bd695250,42,女性,2019-02,Organic,20,5,117,173,141,1
163f13a9bb1e8c9c16641b5bc1bbb15e561005232340365d71d3db397a49e8af,32,女性,2017-01,Apple Search Ads,7,3,32,32,32,1
3cf01f45c89c1953ba8dadc3c2a98635d5dca459ed326b4d51a9be661be2f526,27,女性,2017-02,pre-registration_line,5,3,1,1,0,0
5648d869e4450306d7b5d4edb778d01e2bd031a53f9e87739a9838a79fd4b00a,55,,2017-04,FacebookAds,11,3,31,281,1,1
2858891ada4b16bd42b5fda806998f0df6121e2cd4fdd809b5c78097dd92cd90,40,女性,2017-06,Organic,18,4,320,409,337,11
80da14020d72a817386a4e4615c263f7dcd763186c868442a8fbdc0d5a070f26,42,女性,2017-06,招待リンク,5,2,30,404,47,6
cba43fbed6c9aabb49c640b5f5a0acbc90c62544eabc450c41d523aea54b9ac4,53,女性,2018-04,FiNC_Project,15,4,131,49,141,3
de29f070ad83ea8b0e92ecc0359ffabb2bf115672eb3198a1b09bfc33409f0b2,50,女性,2017-08,mtburn_int,18,4,283,401,37,25
0a50714b35495bcd4d6f4718f550541ba25351be499367558e91abef09660ea0,24,女性,2017-09,Organic,9,3,13,374,89,13
bc7d9d5de306b3b2b8a867cf129ea2e6130f64291315f0fc109f2df87a43cf96,40,女性,2017-10,Gohobi,17,4,33,381,16,5
e7cda65359aeeb5a589b30b79260151883cc75c138dcc2f067417eb9d62b1124,43,女性,2017-11,Organic,17,4,0,0,0,1
4f1730c194502d084183ffb63959141cbb0d4a1859fe4044cb0f41a0f669cbab,51,女性,2017-12,FacebookAds,17,4,15,171,57,2
1dd1593c30cbbf713ec1c714c22b4f20c60c00a82c2f7363a86a2d6a6c9631e3,43,女性,2017-12,Organic,28,6,123,595,1788,32
fa253d41824e6e40e4f2f8a5b97b216f5e0f2bbf8cbcfc9e78d327fee1f1b588,29,女性,2018-02,Organic,27,6,38,400,40,24
dcd94c7d223c366027b6defa77393b654cacf68043ba82f4967f3f818fe2de9a,52,女性,2018-03,Organic,24,5,277,823,309,1
cd3a93b94c5809c18a4fa3875eb1b43309c64e4ce4f7eb9c1a60e343ba47d2bb,21,女性,2018-04,Organic,8,2,2,193,2,1
742baef6749d6169da0674b28ebf05d98d6358d18cbe5da396c0a381155e11d9,36,女性,2018-04,dotgames_int,23,5,10,419,33,4
7e72070210ed2a7fafc08d6525401d0a8bdd9c93b112cbfc54513ac565b4b872,58,女性,2018-04,Organic,21,5,31,155,0,0
4a7c8a5695b8b04d993ea86d1cac2828c963c600f9beddd43f05f474951818f4,27,男性,2018-05,Organic,10,3,97,406,0,0
d605ea1c61925b5bfa3fb0f6a0edcb25b37b9275694b441c90f4a4ce39b72a0b,56,女性,2018-05,applovin_int,21,5,287,444,351,0
c9204c44937ed24f89f215320edfa8d63e208eaf2b2645cfa7f76bdc20e8a7d2,45,女性,2018-05,smartnews,26,6,405,449,178,18
aa6d5e9c9609ca35d8ce0161aeed96d025ac7cbf98f71648d4fa4eefaa7d3f17,25,女性,2018-05,Organic,23,5,43,401,10,13
7142ffa23e1c89c90eb2470e8d45779048f1f41bca89029daf0ae339c8ef2a33,33,男性,2018-05,Organic,27,6,0,441,0,0
2af90876293d9a535ccd78b5cd23b94a2faa6d2249147e7a3980560372ba09cf,35,女性,2019-01,dotgames_int,19,5,43,353,5,6
b0c3bd4464e299f858e5837198292dd6d93dfa5b74f28bc1813e81ebd18cd5c5,44,女性,2018-05,Organic,21,5,128,284,22,11
b2f46ef810a0ebb3fd50f3ffd90bf061b3d2eea9116469485f2749517cc3d2ca,32,女性,2018-05,imcplanning_int,7,2,24,299,31,16
cb66e053746e41dd221b3eaca77305d009a7efb731286a3d2bc17656ebf3a0d7,43,女性,2018-06,applovin_int,27,6,170,414,123,12
b2bcc1e1f8b48286bbb9e4e255532ebc8e048a5f8bd135b557a8ab459fec9701,26,女性,2018-06,applovin_int,14,3,4,358,3,1
9c222aa2df5c44faf86b86110e065b0effc7b7f6af541e6a0c8ea43cf9b54965,34,女性,2018-07,Organic,27,6,45,384,81,15
98b84a7e6e740f3b1c4eeaa9be5bd9a1775a2a99a6bbb603c9e11cfe0090e024,30,女性,2018-07,mobvista_int,27,6,356,391,0,15
3f141f92bb396ff9f2b3c43982853a89e77e0f8455fedb7b9aaef9a779870292,29,女性,2018-07,Organic,14,3,48,278,637,13
ae76aa1e6e4e9cedea23550e98bdbd2275f3adec720fac68c0b68f761d1cbb93,42,女性,2018-08,Organic,14,4,36,320,88,4
ae66134bc921f54a20ca3bfbe46c047d8738a649f9c92f337f39cb6af007da7e,26,女性,2018-09,careward_int,26,6,300,331,306,10
20fcdff092528935eb024288bde98634fcda8eacb2809c42622cfdf8a5b39e53,62,女性,2018-09,tokucha,28,6,6,234,0,0
8f317c303723059fb643ee8e5a330fae2c91e1e4247183bea673ab46dd6d03c0,40,女性,2018-09,Organic,24,6,276,279,284,3
35a40b13243a6c1d340832dc4ce3d344b5df0a9894f2ca9696aa8acba3eebf73,58,女性,2018-09,dotgames_int,27,6,549,277,622,0
c698b5b7ed9f7be041125107ea18e075ef3a3872c81b73dbf85dc6872c4e1a7d,40,男性,2018-09,tokucha,26,6,223,294,57,0
5125a421686c74e2b862a6280d900dbdd7d76c68429f828b32d7afa5c83785d8,51,男性,2018-09,tokucha,26,6,204,323,49,0
799c8fde11339b5dc2eff64647b392639d4003ab912e5f74e72dcf86f6e2bf87,42,女性,2018-09,dotgames_int,21,5,295,135,32,13
2de7fd3fe810680d2d594842aa23a464e880920818432ea1e9e46162ed30aa39,26,女性,2018-10,Organic,24,6,2,311,1,1
ba905a23fd794991e2fac068ab1a409b16f77116aae6476821abb2894d16a914,56,女性,2018-10,FacebookAds,25,6,1,285,0,0
23e4ec1a842423a6ad8d8d03132f6855739a5662c557b1fc423ae7b96273fb86,60,女性,2018-10,Organic,26,6,262,290,0,0
0a40080e8f236eed08b0cf4235e62f10b2b9a08828522167f3f602b26e08b96a,66,男性,2018-10,tokucha,26,6,514,295,793,0
e3aa0d9f8e5348403754e849dfe42e039a8f54401bf642740388a8b50934458f,27,女性,2018-10,Organic,7,3,54,259,46,1
36c846c0149934b9cd79b29990b962d26a6e876216d5c23b524e5e2ad2aa5aad,47,女性,2018-10,tokucha,26,6,295,287,1087,6
887c33cb03ba18abf554e5ae8cd0d3953e2f5618521548b91dccdadd52e648b9,31,女性,2018-10,Organic,25,6,189,275,332,1
b5451424ad08a182b883d6b2b4af160f26e82949fd380752d82d9d741b3a80db,52,女性,2018-10,tokucha,21,5,85,267,30,5
584fb743f4f6ba05895acf50b6b6c6ee373d28092058f07ef50f19a97e197bfb,48,女性,2018-11,招待リンク,22,5,12,236,1,0
921c995f865b8094e3e2f957070dcf084ad5c5f75513c70fd789df9cd5620cb1,37,女性,2018-11,招待リンク,26,6,251,248,249,1
5777fcc8522494b4f26930b40ecfee6db2a547fc0d0233ab57d31bc2dc8cda26,45,女性,2018-12,Organic,5,2,2,195,0,0
b263eec1de03067254aa36967801975ee33bab8d6402254dac975babfcf3fb3d,21,女性,2018-12,afio_int,22,5,29,254,121,2
f67b125a1a9857b01ffae75c614119a8b11f72b51485b3ac00f9f05935088025,46,女性,2017-06,招待リンク,5,2,1,1,0,1
cdb0b7729fc51030ec6d2d8583ff09ac7ef6ed7e81adb201b7da7b1d4e636a90,47,女性,2017-06,招待リンク,14,4,252,272,239,2
a51221b81fd2ab8c8d6e1b26258922cdbf8d431525502afa26953489434ca422,28,女性,2017-06,FacebookAds,9,3,81,193,90,4
c26b6217ed76b67c215605ca87154ed3fccc1b83e9f5d751237d31775f9c3951,46,女性,2017-08,FiNC_Project,8,3,61,73,179,2
07697455b3ed3c12ab0c37c34ae54ce36abcfef06b71ac253dabc6c82d3dd8b8,57,男性,2017-08,Organic,27,6,8,665,3,0
9f1ea925644b846c2e7a9621af1dd8dd1c896102ca242d22a134371211fcdd1a,25,,2017-08,Instagram,5,2,17,116,2,10
a0785a667937b9456ff4f0a8f363c68f6661b503de8447d59f7c9e883422971b,39,女性,2017-08,Instagram,23,5,390,7,6,18
44331ec7c29ce5e6be398761cd64217e844718e2aba1c2ef180b89daff8194ec,51,女性,2017-10,smartc_int,21,5,8,7,7,11
9ebcb14351908b9723628ea7ea7ad8faea166e6ae374904ea3f2e3ef80e27da2,43,女性,2018-02,Organic,27,6,535,536,9,19
13a48adcfc1edd039dcc78b8810c234a546b7102c09821390242a50ab8fc3e66,27,女性,2018-02,dotgames_int,18,4,165,164,0,15
36f04fabe8840a9adb1bd12a0a1e54c6b470204f06e72ce3e7e3ae1d04b0f9e7,47,女性,2018-03,FiNC_Project,13,3,238,34,284,19
c87ae3aeffd2a90660efb1215a1ad69036dcb287b16c485423e1eb083c88d483,51,女性,2018-03,Organic,10,2,85,360,3,23
c8a777e281f5ba60552f75109192f3b314399bbf3111d7cfcb3614983c8ce535,57,女性,2018-03,Organic,20,5,43,349,39,1
d504937d913b28cea1f555352263b0bc4f40082ae559417f050e2308b257bd1c,53,女性,2018-04,招待リンク,26,6,419,464,903,1
38decd7f6e077112145ee1f5de6f7b4657601e196be8af1414ab31eff04e6863,52,男性,2018-05,Organic,26,6,116,438,211,0
6882bfb9681053be2c4acee2289ddb447f19e443cdc57c331cb9aa7412b97dd6,31,女性,2018-07,mobvista_int,14,4,47,140,78,2
75d41d11d241239dc10c06d87eb865061107f63ef140c4be72f158a039af4694,44,女性,2018-07,招待リンク,15,3,111,203,46,3
09b98a34047953e0402fce39312dc099edcd29a5511282c1253947b8e80b5d74,36,女性,2018-07,招待リンク,28,6,395,392,7,16
1240fdf6f7368ebc3b30a23e078be23417537524ddb18bcb1a32d3bc21417187,40,女性,2018-07,Instagram,11,4,39,43,145,5
429cf50c671fe27c923d0d3a81317f601af1f040ba65d02e084c6714b2f244d3,24,女性,2018-07,applovin_int,25,6,136,373,14,16
a8c455d399a154dd1ce12528c41aa31b04f0b6d971f7c0442cdbdc5297c15e83,45,女性,2018-08,nend_int,14,4,161,268,47,14
f5b088f077f0934fb63fb937890a3946a83904a985bf1f3dc2f826e41aac195a,24,女性,2018-09,applovin_int,23,5,177,282,803,7
0559ccb18132606887f0fdac6cf58326046ea71ab432d9b9b69c570a4857b25c,35,女性,2018-09,tokucha,20,5,1,145,6,8
f6ff30ee7f9dc73edcb9211fe0f6f4a40b4e705679f0a0d610c312bb6e19d9af,39,女性,2018-09,applovin_int,18,4,70,328,65,4
fa383234aab528da55ba6de27a8f4a6c009bafed676665a0c61d72d2dc64f441,54,女性,2018-09,applovin_int,27,6,290,335,422,0
6dfc843e8db042aa370d4998f1a7d94e659bb9b48f10013c3e09a850361dffe0,47,女性,2018-09,tokucha,23,5,186,310,8,8
ac3ef2680613882817de1bb93307eee9104eb42a9055498b63b5d9d5e30d92da,22,女性,2018-09,tokucha,12,4,151,296,93,12
c92ea92339640c384ad0c4d0abfb6b460f23886f1acf0fa69f7108124d8973d7,50,女性,2018-09,applovin_int,21,5,185,328,0,1
fa36b72e47728b155b1f921a11d8940e65fcc13f0a2d454c6fbe997409e51580,45,女性,2018-09,applovin_int,25,6,564,328,125,14
bc8f5a4690e6a042cc34e4479c9e34cb72383cdef7729f0b08db17455ac150b8,41,男性,2018-09,tokucha,12,3,12,0,0,0
78928fa9eb8ff0cdf2d4566795091ea4d3585bca284fe31f4663fb280a8bcca5,42,女性,2018-09,googleadwords_int,13,3,39,236,26,5
00557c1e9e333ce2ac8905f65edc9726edd85645d3a85f41f6094665906938a7,20,男性,2018-09,tokucha,13,3,82,292,115,0
c2bfea01179600b8f74ec241a15b265bac15b670bd437abe6cc34a6445393075,46,男性,2018-10,tokucha,22,5,85,296,88,0
d62ac260a580ed93a6d64f380be972c6960c63cdd2c59eab71da89ea65761500,60,女性,2018-10,tokucha,26,6,308,299,6,0
bb0858e5cc697c62a55ff6d35f9e5e9807f74d13dcb619ccf2d228926934d42b,49,女性,2018-10,tokucha,26,6,74,288,836,4
1687f6e1cf53bd2dd8584797d5d51eb950c3ed8cb9a62fcfc03f06912999eab7,46,女性,2018-10,applovin_int,11,3,70,147,91,11
29d3c1c336cd4884997eba750d537ae1c8db2a35f09d1de537173ca5123f3c70,44,女性,2018-10,Organic,21,5,37,244,26,5
4f054acdb6171a4ee078c53c6b63b5e928ddc3ae8f10baa2ef7b8beb9ea8738c,51,女性,2018-10,tokucha,26,6,288,288,393,12
14e178e8b5001f3b3474e90bd313817698f730b434b58eca6c38b9ed741aa692,53,女性,2018-10,tokucha,20,5,54,287,519,10
70d8b0e64668da60291ae1e31c0c145cd2eb66f03f6fbd29cabd71fa0b94b484,64,男性,2018-11,tokucha,26,6,389,275,0,0
83ee176b7f398949826e070ee50353d2914115241fb707b5bddbe0af1472bd67,30,女性,2018-11,maio_int,22,5,73,229,129,9
3d425c45cdf4f2ca1fc2b4bf05d35cf187411c977dc3773591640d4e514810bb,48,女性,2018-12,dotgames_int,25,6,257,247,5,1
75632931b3e05bf8e05b26cf43de0101685533f08accb84481194dc2bf1865e7,39,女性,2019-01,five_int,11,4,95,126,137,7
147d8369c53afae65298bfa077ad5ab6321c732ac3cea49b204e70926de95040,44,男性,2019-01,Organic,20,5,67,207,273,0
c2d3786b225e9bc8f35e31e76559db802f30bf83153dd21e51c89653281c85c2,33,女性,2019-01,AudienceNetwork,25,6,2,197,12,10
85c78b5090daf5e2322df133ba484a2ccf40398ba0722cfd0119364e3eb274d5,33,女性,2019-04,FiNC_Premium,22,6,119,131,233,5
62554f9e767e8eec5705279d82209fd7db46d6a6184b6c170b8ddc377e95089c,23,女性,2019-02,Twitter,17,4,108,128,96,4
03ca1de222944538c47f2096e47c9ff8b45cb99d97c7331eae1dd448177447e4,33,女性,2019-02,FiNC_Premium,19,5,110,142,12,4
